None,Playboy Men Brown Socks,http://www.myntra.com/Socks/Playboy/Playboy-Men-Brown-Socks/31991/buy,Rs. 135,men-casual-shoes,Casual Shoes,Playboy,http://myntra.myntassets.com/images/style/properties/Playboy-Men-Brown-Socks_56fade7eadc6027c4e5463f6001793a0_images_1080_1440_mini.jpg,None,None,men,http://www.myntra.com/Socks/Playboy/Playboy-Men-Brown-Socks/31991/buy,Sold byVector Ecommerce Pvt Ltd,None,None,single size,None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>Experience all-day comfort, easy stretch and sweat-free feel as you slip into these Playboy socks. Wear them with your formals and semi-formals for a smart and sophisticated look.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Brown, above ankle length socks with striped detail at the toe region, elasticated and ribbed cuffs with branding below it on both sides</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>Blended<br/>Gentle wash</p></li></ul>,25:02:2014,None
None,Playboy Men Military Green Boat Shoes,http://www.myntra.com/Casual-Shoes/Playboy/Playboy-Men-Military-Green-Boat-Shoes/57471/buy,Rs. 1,695,men-casual-shoes,Casual Shoes,Playboy,http://myntra.myntassets.com/images/style/properties/Playboy-Men-Military-Green-Boat-Shoes_adace10331398d440dda7de0255b6c8a_images_1080_1440_mini.jpg,None,None,men,http://www.myntra.com/Casual-Shoes/Playboy/Playboy-Men-Military-Green-Boat-Shoes/57471/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['EURO40', 'EURO41', 'EURO42', 'EURO43', 'EURO44', 'EURO45'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>Fun and trendy, sport the perfect summer look with this pair of boat shoes from Playboy. We love the classic detailing that is sure to elevate your casual look.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Round toed, military green boat shoes with central lace-ups and low top styling<br/>Has a canvas upper with stitch detail along the seams of the forefoot, lace detail along the mouth and reinforced overlay at the heel collar with branding on it<br/>Cushioned footbed with branding at the heel region <br/>Tough rubber outsole with patterned grooves<br/>Warranty: 3 months against manufacturing defects</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>Canvas<br/>Wipe with a clean cloth to remove dirt</p></li></ul>,25:02:2014,None
None,Playboy Men Blue Trunks UF 25,http://www.myntra.com/Trunk/Playboy/Playboy-Men-Blue-Trunks-UF-25/139560/buy,Rs. 234,men-casual-shoes,Casual Shoes,Playboy,http://myntra.myntassets.com/images/style/properties/Playboy-Men-Blue-Trunks-UF-25_8fc988596412cb8d0944d60f92b6f782_images_1080_1440_mini.jpg,None,None,men,http://www.myntra.com/Trunk/Playboy/Playboy-Men-Blue-Trunks-UF-25/139560/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['S', 'M', 'L', 'XL'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>Playboy is known for its stand-out and quirky designs, and these trunks are the perfect case in point. Designed for superior comfort, they make an ideal innerwear option for the summer.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Article Number: UF 25<br/> Blue trunks, elasticated waistband with branding, double layered front pouch, contrast taping on one side, branding on the left thigh and at the back</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>95% cotton, 5% elastane<br/> Machine wash warm</p></li></ul>,25:02:2014,None
None,Playboy Men Casual Beige Casual Shoes,http://www.myntra.com/Casual-Shoes/Playboy/Playboy-Men-Casual-Beige-Casual-Shoes/11840/buy,Rs. 2,599,men-casual-shoes,Casual Shoes,Playboy,http://myntra.myntassets.com/images/style/properties/ff19b0edb716710700c446552ddd7897_images_1080_1440_mini.jpg,None,None,men,http://www.myntra.com/Casual-Shoes/Playboy/Playboy-Men-Casual-Beige-Casual-Shoes/11840/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['6', '7', '8', '9', '10', '11'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>Playboy's cheeky style remains unmatched and this pair of shoes from the brand is an excellent case in point. We suggest styling this with denims rolled up at the hems and a graphic print tee.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>High top, beige casual shoes with central lace-ups, lining at the inner, matte patterns on the upper<br/> Branding at the sides of the upper<br/> Rubber sole with a shaded colour tone for a rough and tough look<br/> Grooves at the flexible rubber sole</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>Click <a href="http://www.myntra.com/textile-care">here</a> for the perfect care products for shoes made of textile/fabric</p></li><li class="desc-sub-title">Size &amp; Fit</li><li class="desc-sub-text"><p><br/></p></li></ul>,25:02:2014,None
None,Playboy Men Red Uno Trunks Uf 25,http://www.myntra.com/Trunk/Playboy/Playboy-Men-Red-Uno-Trunks-Uf-25/139564/buy,Rs. 239,men-casual-shoes,Casual Shoes,Playboy,http://myntra.myntassets.com/images/style/properties/Playboy-Men-Red-UNO-Trunks-UF-25_3e5857bc4d2c674ce20f87813b2b2a27_images_1080_1440_mini.jpg,None,None,men,http://www.myntra.com/Trunk/Playboy/Playboy-Men-Red-Uno-Trunks-Uf-25/139564/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['S', 'M', 'L', 'XL'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>These trunks from Playboy offer essential comfort and ensure good fit and feel. But, Playboy has always been about more than just the basics. Featuring prints and contrasting black detail, it has a good aesthetic as well.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Article Number: UF 25<br/>Red knitted trunks, has black elasticated waistband with printed branding, Playboy Bunny print on one side, tape detail on the other side, graphic and brand print on the back, double layered front pouch with reinforced seams and printed label for tagless comfort</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>95% cotton, 5% elastane<br/>Machine wash</p></li></ul>,25:02:2014,None
None,Playboy Men Black Casual Shoes,http://www.myntra.com/Casual-Shoes/Playboy/Playboy-Men-Black-Casual-Shoes/47235/buy,Rs. 2,599,men-casual-shoes,Casual Shoes,Playboy,http://myntra.myntassets.com/images/style/properties/c5979dae176663c693c2a891d96b9d27_images_1080_1440_mini.jpg,None,None,men,http://www.myntra.com/Casual-Shoes/Playboy/Playboy-Men-Black-Casual-Shoes/47235/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['6', '7', '8', '9', '10'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p><strong>Style Note</strong><br/>Add a rock 'n roller twist to your low-top staples with this <a href="../playboy">playboy</a> pair. With a low ankle, these kicks can be worn with rolled-up denims and a tonal tee. Style it with bright teesfor a balanced look. <br/><br/><strong>Product Details</strong><br/>Black low-top synthetic upper with mini-stud detailing all over<br/>Has a carbon rubber covering at the toe box  central lace-ups with metal eyelets<br/>EVA midsole with foxing at the toe region and branding at the back heel<br/>TPU outsole with herringbone grooves all over<br/><br/><strong>Material and Care</strong><br/>Synthetic<br/>Wipe with a clean cloth to remove dust</p></li></ul>,25:02:2014,None
None,Playboy Men Blue Canvas Shoes,http://www.myntra.com/Casual-Shoes/Playboy/Playboy-Men-Blue-Canvas-Shoes/47247/buy,Rs. 1,395,men-casual-shoes,Casual Shoes,Playboy,http://myntra.myntassets.com/images/style/properties/01f8aa4735380d3f1cc5568580177957_images_1080_1440_mini.jpg,None,None,men,http://www.myntra.com/Casual-Shoes/Playboy/Playboy-Men-Blue-Canvas-Shoes/47247/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['6', '7', '8', '9', '10', '11'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p><strong>Style Note</strong><br/>For some serious street cred, try this pair of <a href="../playboy">playboy</a> low-<a href="../tops">tops</a>. With a low ankle, these kicks can be worn with rolled-up denims and a tonal tee. Keep your T-shirt monochrome for a balanced look. <br/><br/><strong>Product Details</strong><br/>Blue and black upper with bunny print and a carbon-rubber toe box<br/>Central lace-ups with a fabric tongue and inner<br/>EVA midsole with foxing at the toe region<br/>TPU outsole with bunny shaped lugs all over<br/><strong><br/>Material and Care</strong><br/>Canvas<br/>Wipe with a clean cloth to remove dust</p></li></ul>,25:02:2014,None
None,Playboy Men White Shoes,http://www.myntra.com/Casual-Shoes/Playboy/Playboy-Men-White-Shoes/32555/buy,Rs. 2,376,men-casual-shoes,Casual Shoes,Playboy,http://myntra.myntassets.com/images/style/properties/cb5de20a8fad6fb3ea14496d5a32f525_images_1080_1440_mini.jpg,Rs. 2,795,None,men,http://www.myntra.com/Casual-Shoes/Playboy/Playboy-Men-White-Shoes/32555/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['6', '7', '8', '9', '10', '11'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>If you love those dashing divas in the <a href="../playboy">playboy</a> centrefolds, you'll love the cool, casual range of <a href="../footwear">footwear</a> from this cheeky brand! Suitable for the suitably dashing young man-about-town, wear these to impress the girls, while keeping your feet nice and comfy. We recommend wearing these <a href="../shoes">shoes</a> with a clean-look pair of denims from <a href="../lee">lee</a> and a cool printed tee to leave no doubt about your fashion credibility.<br/> <br/> <strong>Upper </strong><br/> Leather upper with perforated side panels and leather inner for enhanced breathability<br/> Patent leather overlays on the side panels, with branding and collar<br/> Padded tongue and collar for all-day comfort<br/> Lace-ups through metal eyelets for a stylish snug <a href="../Fit">Fit</a><br/> <br/> <strong>Midsole </strong><br/> PU midsole for lightweight comfort<br/> Mildly padded leather footbed for all-day comfort<br/> <br/> <strong>Outsole </strong><br/> TPU outsole with upraised lugs and branding on the fore-foot and heel for durability, grip and traction<br/> <br/> <strong><a href="../shoes">shoe</a> care </strong><br/> Wipe surface with a dry, clean cloth to remove dust and dirt<br/> Do not store in direct sunlight</p></li></ul>,25:02:2014,None
None,Playboy Men Navy Baseball Trunks Uf 26,http://www.myntra.com/Trunk/Playboy/Playboy-Men-Navy-Baseball-Trunks-Uf-26/139570/buy,Rs. 234,men-casual-shoes,Casual Shoes,Playboy,http://myntra.myntassets.com/images/style/properties/Playboy-Men-Navy-BASEBALL-Trunks-UF-26_c462d41102bb01013260259a56bf4235_images_1080_1440_mini.jpg,None,None,men,http://www.myntra.com/Trunk/Playboy/Playboy-Men-Navy-Baseball-Trunks-Uf-26/139570/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['S', 'M', 'L', 'XL'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>These trunks from Playboy offer essential comfort and ensure good fit and feel. It also provides optimal support, and has a minimalist aesthetic with contrast stitched detail.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Article Number: UF 26<br/>Navy blue trunks, has a red elasticated waistband with printed branding, contrast stitched detail, double layered front pouch with reinforced stitched detail and printed label for tagless comfort</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>95% cotton, 5% elastane<br/>Machine wash</p></li></ul>,25:02:2014,None
None,Playboy Men White Trunks UF 25,http://www.myntra.com/Trunk/Playboy/Playboy-Men-White-Trunks-UF-25/139565/buy,Rs. 234,men-casual-shoes,Casual Shoes,Playboy,http://myntra.myntassets.com/images/style/properties/Playboy-Men-White-Trunks-UF-25_4fb8d58083c9e11f1effaf7a2bb88942_images_1080_1440_mini.jpg,None,None,men,http://www.myntra.com/Trunk/Playboy/Playboy-Men-White-Trunks-UF-25/139565/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['S', 'M', 'L', 'XL'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>Playboy is known for its stand-out and quirky designs, and these trunks are the perfect case in point. Designed for superior comfort, they make an ideal innerwear option for the summer.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Article Number: UF 25<br/> White trunks with red accents, elasticated waistband with branding, double layered front pouch, red taping on one side, branding on the left thigh and at the back</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>95% cotton, 5% elastane<br/> Machine wash warm</p></li></ul>,25:02:2014,None
None,Playboy Men Multi-Coloured Playboy Trunks UD 66,http://www.myntra.com/Trunk/Playboy/Playboy-Men-Multi-Coloured-Playboy-Trunks-UD-66/153880/buy,Rs. 244,men-casual-shoes,Casual Shoes,Playboy,http://myntra.myntassets.com/images/style/properties/Playboy-Men-Trunk_29fd7ac9fa21d84bb0b0be7c0f619ba1_images_1080_1440_mini.jpg,None,None,men,http://www.myntra.com/Trunk/Playboy/Playboy-Men-Multi-Coloured-Playboy-Trunks-UD-66/153880/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['S', 'M', 'L', 'XL'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>Playboy is known for its stand-out and quirky designs, and these trunks are the perfect case in point. Designed for superior comfort, they make an ideal innerwear option for the summer.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Article Number: UD 66<br/>Multi-coloured trunks with checked patterns, elasticated waistband with branding, and double layered front pouch</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>95% cotton, 5% elastane<br/> Machine wash warm</p></li></ul>,25:02:2014,None
